machine_id,log_date,uptime_percentage,downtime_hours
MAC-94,2015-02-25,79.17,5.0
MAC-94,2015-02-26,83.33,4.0
MAC-94,2015-02-27,79.17,5.0
MAC-94,2015-02-28,75.0,6.0
MAC-94,2015-03-01,66.67,8.0
MAC-94,2015-03-02,79.17,5.0
MAC-94,2015-03-03,79.17,5.0
MAC-94,2015-03-04,70.83,7.0
MAC-94,2015-03-05,79.17,5.0
MAC-94,2015-03-06,83.33,4.0
MAC-94,2015-03-07,66.67,8.0
MAC-94,2015-03-08,50.0,12.0
MAC-94,2015-03-09,79.17,5.0
MAC-94,2015-03-10,79.17,5.0
MAC-94,2015-03-11,91.67,2.0
MAC-94,2015-03-12,79.17,5.0
MAC-94,2015-03-13,83.33,4.0
MAC-94,2015-03-14,62.5,9.0
MAC-94,2015-03-15,79.17,5.0
MAC-94,2015-03-16,87.5,3.0
MAC-94,2015-03-17,75.0,6.0
MAC-94,2015-03-18,83.33,4.0
MAC-94,2015-03-19,83.33,4.0
MAC-94,2015-03-20,79.17,5.0
MAC-94,2015-03-21,83.33,4.0
MAC-94,2015-03-22,70.83,7.0
MAC-94,2015-03-23,83.33,4.0
MAC-94,2015-03-24,79.17,5.0
MAC-94,2015-03-25,79.17,5.0
MAC-94,2015-03-26,62.5,9.0
MAC-94,2015-03-27,75.0,6.0
MAC-94,2015-03-28,91.67,2.0
MAC-94,2015-03-29,70.83,7.0
MAC-94,2015-03-30,70.83,7.0
MAC-94,2015-03-31,87.5,3.0
MAC-94,2015-04-01,75.0,6.0
MAC-94,2015-04-02,66.67,8.0
MAC-94,2015-04-03,83.33,4.0
MAC-94,2015-04-04,58.33,10.0
MAC-94,2015-04-05,66.67,8.0
MAC-94,2015-04-06,79.17,5.0
MAC-94,2015-04-07,70.83,7.0
MAC-94,2015-04-08,75.0,6.0
MAC-94,2015-04-09,70.83,7.0
MAC-94,2015-04-10,91.67,2.0
MAC-94,2015-04-11,91.67,2.0
MAC-94,2015-04-12,66.67,8.0
MAC-94,2015-04-13,83.33,4.0
MAC-94,2015-04-14,75.0,6.0
MAC-94,2015-04-15,91.67,2.0
MAC-94,2015-04-16,79.17,5.0
MAC-94,2015-04-17,75.0,6.0
MAC-94,2015-04-18,79.17,5.0
MAC-94,2015-04-19,75.0,6.0
MAC-94,2015-04-20,83.33,4.0
MAC-94,2015-04-21,83.33,4.0
MAC-94,2015-04-22,66.67,8.0
MAC-94,2015-04-23,79.17,5.0
MAC-94,2015-04-24,79.17,5.0
MAC-94,2015-04-25,83.33,4.0
MAC-94,2015-04-26,87.5,3.0
MAC-94,2015-04-27,79.17,5.0
MAC-94,2015-04-28,87.5,3.0
MAC-94,2015-04-29,79.17,5.0
MAC-94,2015-04-30,75.0,6.0
MAC-94,2015-05-01,83.33,4.0
MAC-94,2015-05-02,70.83,7.0
MAC-94,2015-05-03,83.33,4.0
MAC-94,2015-05-04,62.5,9.0
MAC-94,2015-05-05,75.0,6.0
MAC-94,2015-05-06,75.0,6.0
MAC-94,2015-05-07,33.33,16.0
MAC-94,2015-05-08,83.33,4.0
MAC-94,2015-05-09,87.5,3.0
MAC-94,2015-05-10,91.67,2.0
MAC-94,2015-05-11,75.0,6.0
MAC-94,2015-05-12,62.5,9.0
MAC-94,2015-05-13,70.83,7.0
MAC-94,2015-05-14,79.17,5.0
MAC-94,2015-05-15,70.83,7.0
MAC-94,2015-05-16,95.83,1.0
MAC-94,2015-05-17,95.83,1.0
MAC-94,2015-05-18,83.33,4.0
MAC-94,2015-05-19,75.0,6.0
MAC-94,2015-05-20,83.33,4.0
MAC-94,2015-05-21,54.17,11.0
MAC-94,2015-05-22,70.83,7.0
MAC-94,2015-05-23,62.5,9.0
MAC-94,2015-05-24,83.33,4.0
MAC-94,2015-05-25,75.0,6.0
MAC-94,2015-05-26,83.33,4.0
MAC-94,2015-05-27,66.67,8.0
MAC-94,2015-05-28,70.83,7.0
MAC-94,2015-05-29,45.83,13.0
MAC-94,2015-05-30,62.5,9.0
MAC-94,2015-05-31,83.33,4.0
MAC-94,2015-06-01,87.5,3.0
MAC-94,2015-06-02,83.33,4.0
MAC-94,2015-06-03,70.83,7.0
MAC-94,2015-06-04,83.33,4.0
MAC-94,2015-06-05,79.17,5.0
MAC-94,2015-06-06,79.17,5.0
MAC-94,2015-06-07,79.17,5.0
MAC-94,2015-06-08,79.17,5.0
MAC-94,2015-06-09,66.67,8.0
MAC-94,2015-06-10,66.67,8.0
MAC-94,2015-06-11,75.0,6.0
MAC-94,2015-06-12,75.0,6.0
MAC-94,2015-06-13,83.33,4.0
MAC-94,2015-06-14,95.83,1.0
MAC-94,2015-06-15,83.33,4.0
MAC-94,2015-06-16,75.0,6.0
MAC-94,2015-06-17,87.5,3.0
MAC-94,2015-06-18,87.5,3.0
MAC-94,2015-06-19,83.33,4.0
MAC-94,2015-06-20,83.33,4.0
MAC-94,2015-06-21,87.5,3.0
MAC-94,2015-06-22,70.83,7.0
MAC-94,2015-06-23,83.33,4.0
MAC-94,2015-06-24,87.5,3.0
MAC-94,2015-06-25,79.17,5.0
MAC-94,2015-06-26,91.67,2.0
MAC-94,2015-06-27,95.83,1.0
MAC-94,2015-06-28,87.5,3.0
MAC-94,2015-06-29,75.0,6.0
MAC-94,2015-06-30,62.5,9.0
MAC-94,2015-07-01,95.83,1.0
MAC-94,2015-07-02,79.17,5.0
MAC-94,2015-07-03,58.33,10.0
MAC-94,2015-07-04,87.5,3.0
MAC-94,2015-07-05,70.83,7.0
MAC-94,2015-07-06,91.67,2.0
MAC-94,2015-07-07,83.33,4.0
MAC-94,2015-07-08,70.83,7.0
MAC-94,2015-07-09,87.5,3.0
MAC-94,2015-07-10,87.5,3.0
MAC-94,2015-07-11,79.17,5.0
MAC-94,2015-07-12,75.0,6.0
MAC-94,2015-07-13,83.33,4.0
MAC-94,2015-07-14,75.0,6.0
MAC-94,2015-07-15,83.33,4.0
MAC-94,2015-07-16,70.83,7.0
MAC-94,2015-07-17,91.67,2.0
MAC-94,2015-07-18,79.17,5.0
MAC-94,2015-07-19,75.0,6.0
MAC-94,2015-07-20,87.5,3.0
MAC-94,2015-07-21,91.67,2.0
MAC-94,2015-07-22,75.0,6.0
MAC-94,2015-07-23,83.33,4.0
MAC-94,2015-07-24,79.17,5.0
MAC-94,2015-07-25,79.17,5.0
MAC-94,2015-07-26,75.0,6.0
MAC-94,2015-07-27,54.17,11.0
MAC-94,2015-07-28,75.0,6.0
MAC-94,2015-07-29,83.33,4.0
MAC-94,2015-07-30,79.17,5.0
MAC-94,2015-07-31,79.17,5.0
MAC-94,2015-08-01,58.33,10.0
MAC-94,2015-08-02,58.33,10.0
MAC-94,2015-08-03,87.5,3.0
MAC-94,2015-08-04,45.83,13.0
MAC-94,2015-08-05,54.17,11.0
MAC-94,2015-08-06,79.17,5.0
MAC-94,2015-08-07,83.33,4.0
MAC-94,2015-08-08,79.17,5.0
MAC-94,2015-08-09,83.33,4.0
MAC-94,2015-08-10,87.5,3.0
MAC-94,2015-08-11,70.83,7.0
MAC-94,2015-08-12,83.33,4.0
MAC-94,2015-08-13,79.17,5.0
MAC-94,2015-08-14,54.17,11.0
MAC-94,2015-08-15,79.17,5.0
MAC-94,2015-08-16,62.5,9.0
MAC-94,2015-08-17,79.17,5.0
MAC-94,2015-08-18,91.67,2.0
MAC-94,2015-08-19,83.33,4.0
MAC-94,2015-08-20,54.17,11.0
MAC-94,2015-08-21,83.33,4.0
MAC-94,2015-08-22,75.0,6.0
MAC-94,2015-08-23,83.33,4.0
MAC-94,2015-08-24,66.67,8.0
MAC-94,2015-08-25,70.83,7.0
MAC-94,2015-08-26,95.83,1.0
MAC-94,2015-08-27,79.17,5.0
MAC-94,2015-08-28,87.5,3.0
MAC-94,2015-08-29,75.0,6.0
MAC-94,2015-08-30,83.33,4.0
MAC-94,2015-08-31,79.17,5.0
MAC-94,2015-09-01,70.83,7.0
MAC-94,2015-09-02,75.0,6.0
MAC-94,2015-09-03,75.0,6.0
MAC-94,2015-09-04,66.67,8.0
MAC-94,2015-09-05,83.33,4.0
MAC-94,2015-09-06,83.33,4.0
MAC-94,2015-09-07,87.5,3.0
MAC-94,2015-09-08,87.5,3.0
MAC-94,2015-09-09,87.5,3.0
MAC-94,2015-09-10,87.5,3.0
MAC-94,2015-09-11,83.33,4.0
MAC-94,2015-09-12,87.5,3.0
MAC-94,2015-09-13,70.83,7.0
MAC-94,2015-09-14,87.5,3.0
MAC-94,2015-09-15,87.5,3.0
MAC-94,2015-09-16,83.33,4.0
MAC-94,2015-09-17,66.67,8.0
MAC-94,2015-09-18,83.33,4.0
MAC-94,2015-09-19,87.5,3.0
MAC-94,2015-09-20,75.0,6.0
MAC-94,2015-09-21,79.17,5.0
MAC-94,2015-09-22,87.5,3.0
MAC-94,2015-09-23,87.5,3.0
MAC-94,2015-09-24,79.17,5.0
MAC-94,2015-09-25,54.17,11.0
MAC-94,2015-09-26,75.0,6.0
MAC-94,2015-09-27,70.83,7.0
MAC-94,2015-09-28,83.33,4.0
MAC-94,2015-09-29,83.33,4.0
MAC-94,2015-09-30,75.0,6.0
MAC-94,2015-10-01,70.83,7.0
MAC-94,2015-10-02,70.83,7.0
MAC-94,2015-10-03,95.83,1.0
MAC-94,2015-10-04,70.83,7.0
MAC-94,2015-10-05,83.33,4.0
MAC-94,2015-10-06,75.0,6.0
MAC-94,2015-10-07,75.0,6.0
MAC-94,2015-10-08,75.0,6.0
MAC-94,2015-10-09,75.0,6.0
MAC-94,2015-10-10,79.17,5.0
MAC-94,2015-10-11,75.0,6.0
MAC-94,2015-10-12,70.83,7.0
MAC-94,2015-10-13,75.0,6.0
MAC-94,2015-10-14,75.0,6.0
MAC-94,2015-10-15,66.67,8.0
MAC-94,2015-10-16,83.33,4.0
MAC-94,2015-10-17,62.5,9.0
MAC-94,2015-10-18,50.0,12.0
MAC-94,2015-10-19,50.0,12.0
MAC-94,2015-10-20,83.33,4.0
MAC-94,2015-10-21,83.33,4.0
MAC-94,2015-10-22,87.5,3.0
MAC-94,2015-10-23,75.0,6.0
MAC-94,2015-10-24,79.17,5.0
MAC-94,2015-10-25,54.17,11.0
MAC-94,2015-10-26,79.17,5.0
MAC-94,2015-10-27,79.17,5.0
MAC-94,2015-10-28,95.83,1.0
MAC-94,2015-10-29,95.83,1.0
MAC-94,2015-10-30,79.17,5.0
MAC-94,2015-10-31,75.0,6.0
MAC-94,2015-11-01,79.17,5.0
MAC-94,2015-11-02,95.83,1.0
MAC-94,2015-11-03,75.0,6.0
MAC-94,2015-11-04,91.67,2.0
MAC-94,2015-11-05,70.83,7.0
MAC-94,2015-11-06,75.0,6.0
MAC-94,2015-11-07,79.17,5.0
MAC-94,2015-11-08,70.83,7.0
MAC-94,2015-11-09,83.33,4.0
MAC-94,2015-11-10,50.0,12.0
MAC-94,2015-11-11,58.33,10.0
MAC-94,2015-11-12,75.0,6.0
MAC-94,2015-11-13,83.33,4.0
MAC-94,2015-11-14,70.83,7.0
MAC-94,2015-11-15,70.83,7.0
MAC-94,2015-11-16,70.83,7.0
MAC-94,2015-11-17,79.17,5.0
MAC-94,2015-11-18,58.33,10.0
MAC-94,2015-11-19,54.17,11.0
MAC-94,2015-11-20,70.83,7.0
MAC-94,2015-11-21,75.0,6.0
MAC-94,2015-11-22,79.17,5.0
MAC-94,2015-11-23,70.83,7.0
MAC-94,2015-11-24,58.33,10.0
MAC-94,2015-11-25,75.0,6.0
MAC-94,2015-11-26,75.0,6.0
MAC-94,2015-11-27,79.17,5.0
MAC-94,2015-11-28,79.17,5.0
MAC-94,2015-11-29,70.83,7.0
MAC-94,2015-11-30,62.5,9.0
MAC-94,2015-12-01,70.83,7.0
MAC-94,2015-12-02,79.17,5.0
MAC-94,2015-12-03,87.5,3.0
MAC-94,2015-12-04,87.5,3.0
MAC-94,2015-12-05,66.67,8.0
MAC-94,2015-12-06,79.17,5.0
MAC-94,2015-12-07,87.5,3.0
MAC-94,2015-12-08,79.17,5.0
MAC-94,2015-12-09,62.5,9.0
MAC-94,2015-12-10,79.17,5.0
MAC-94,2015-12-11,75.0,6.0
MAC-94,2015-12-12,87.5,3.0
MAC-94,2015-12-13,75.0,6.0
MAC-94,2015-12-14,79.17,5.0
MAC-94,2015-12-15,66.67,8.0
MAC-94,2015-12-16,79.17,5.0
MAC-94,2015-12-17,79.17,5.0
MAC-94,2015-12-18,95.83,1.0
MAC-94,2015-12-19,87.5,3.0
MAC-94,2015-12-20,83.33,4.0
MAC-94,2015-12-21,79.17,5.0
MAC-94,2015-12-22,54.17,11.0
MAC-94,2015-12-23,79.17,5.0
MAC-94,2015-12-24,70.83,7.0
MAC-94,2015-12-25,70.83,7.0
MAC-94,2015-12-26,83.33,4.0
MAC-94,2015-12-27,87.5,3.0
MAC-94,2015-12-28,79.17,5.0
MAC-94,2015-12-29,70.83,7.0
MAC-94,2015-12-30,66.67,8.0
MAC-94,2015-12-31,83.33,4.0
MAC-94,2016-01-01,28.57,17.14
MAC-95,2015-01-01,38.89,14.67
MAC-95,2015-01-02,58.33,10.0
MAC-95,2015-01-03,91.67,2.0
MAC-95,2015-01-04,62.5,9.0
MAC-95,2015-01-05,87.5,3.0
MAC-95,2015-01-06,83.33,4.0
MAC-95,2015-01-07,87.5,3.0
MAC-95,2015-01-08,70.83,7.0
MAC-95,2015-01-09,62.5,9.0
MAC-95,2015-01-10,58.33,10.0
MAC-95,2015-01-11,41.67,14.0
MAC-95,2015-01-12,70.83,7.0
MAC-95,2015-01-13,70.83,7.0
MAC-95,2015-01-14,83.33,4.0
MAC-95,2015-01-15,70.83,7.0
MAC-95,2015-01-16,75.0,6.0
MAC-95,2015-01-17,91.67,2.0
MAC-95,2015-01-18,79.17,5.0
MAC-95,2015-01-19,83.33,4.0
MAC-95,2015-01-20,79.17,5.0
MAC-95,2015-01-21,66.67,8.0
MAC-95,2015-01-22,79.17,5.0
MAC-95,2015-01-23,75.0,6.0
MAC-95,2015-01-24,83.33,4.0
MAC-95,2015-01-25,45.83,13.0
MAC-95,2015-01-26,79.17,5.0
MAC-95,2015-01-27,79.17,5.0
MAC-95,2015-01-28,83.33,4.0
MAC-95,2015-01-29,70.83,7.0
MAC-95,2015-01-30,70.83,7.0
MAC-95,2015-01-31,83.33,4.0
MAC-95,2015-02-01,75.0,6.0
MAC-95,2015-02-02,75.0,6.0
MAC-95,2015-02-03,75.0,6.0
MAC-95,2015-02-04,75.0,6.0
MAC-95,2015-02-05,70.83,7.0
MAC-95,2015-02-06,66.67,8.0
MAC-95,2015-02-07,79.17,5.0
MAC-95,2015-02-08,66.67,8.0
MAC-95,2015-02-09,66.67,8.0
MAC-95,2015-02-10,87.5,3.0
MAC-95,2015-02-11,87.5,3.0
MAC-95,2015-02-12,75.0,6.0
MAC-95,2015-02-13,83.33,4.0
MAC-95,2015-02-14,91.67,2.0
MAC-95,2015-02-15,75.0,6.0
MAC-95,2015-02-16,83.33,4.0
MAC-95,2015-02-17,83.33,4.0
MAC-95,2015-02-18,41.67,14.0
MAC-95,2015-02-19,87.5,3.0
MAC-95,2015-02-20,83.33,4.0
MAC-95,2015-02-21,75.0,6.0
MAC-95,2015-02-22,83.33,4.0
MAC-95,2015-02-23,75.0,6.0
MAC-95,2015-02-24,79.17,5.0
MAC-95,2015-02-25,83.33,4.0
MAC-95,2015-02-26,62.5,9.0
MAC-95,2015-02-27,79.17,5.0
MAC-95,2015-02-28,75.0,6.0
MAC-95,2015-03-01,66.67,8.0
MAC-95,2015-03-02,45.83,13.0
MAC-95,2015-03-03,54.17,11.0
MAC-95,2015-03-04,83.33,4.0
MAC-95,2015-03-05,83.33,4.0
MAC-95,2015-03-06,95.83,1.0
MAC-95,2015-03-07,79.17,5.0
MAC-95,2015-03-08,58.33,10.0
MAC-95,2015-03-09,79.17,5.0
MAC-95,2015-03-10,83.33,4.0
MAC-95,2015-03-11,66.67,8.0
MAC-95,2015-03-12,75.0,6.0
MAC-95,2015-03-13,75.0,6.0
MAC-95,2015-03-14,70.83,7.0
MAC-95,2015-03-15,83.33,4.0
MAC-95,2015-03-16,83.33,4.0
MAC-95,2015-03-17,83.33,4.0
MAC-95,2015-03-18,83.33,4.0
MAC-95,2015-03-19,70.83,7.0
MAC-95,2015-03-20,83.33,4.0
MAC-95,2015-03-21,83.33,4.0
MAC-95,2015-03-22,79.17,5.0
MAC-95,2015-03-23,83.33,4.0
MAC-95,2015-03-24,75.0,6.0
MAC-95,2015-03-25,83.33,4.0
MAC-95,2015-03-26,75.0,6.0
MAC-95,2015-03-27,83.33,4.0
MAC-95,2015-03-28,83.33,4.0
MAC-95,2015-03-29,83.33,4.0
MAC-95,2015-03-30,83.33,4.0
MAC-95,2015-03-31,83.33,4.0
MAC-95,2015-04-01,83.33,4.0
MAC-95,2015-04-02,83.33,4.0
MAC-95,2015-04-03,83.33,4.0
MAC-95,2015-04-04,83.33,4.0
MAC-95,2015-04-05,83.33,4.0
MAC-95,2015-04-06,95.83,1.0
MAC-95,2015-04-07,75.0,6.0
MAC-95,2015-04-08,75.0,6.0
MAC-95,2015-04-09,79.17,5.0
MAC-95,2015-04-10,75.0,6.0
MAC-95,2015-04-11,83.33,4.0
MAC-95,2015-04-12,79.17,5.0
MAC-95,2015-04-13,70.83,7.0
MAC-95,2015-04-14,83.33,4.0
MAC-95,2015-04-15,66.67,8.0
MAC-95,2015-04-16,75.0,6.0
MAC-95,2015-04-17,79.17,5.0
MAC-95,2015-04-18,70.83,7.0
MAC-95,2015-04-19,50.0,12.0
MAC-95,2015-04-20,75.0,6.0
MAC-95,2015-04-21,70.83,7.0
MAC-95,2015-04-22,79.17,5.0
MAC-95,2015-04-23,75.0,6.0
MAC-95,2015-04-24,100.0,0.0
MAC-95,2015-04-25,83.33,4.0
MAC-95,2015-04-26,87.5,3.0
MAC-95,2015-04-27,79.17,5.0
MAC-95,2015-04-28,75.0,6.0
MAC-95,2015-04-29,87.5,3.0
MAC-95,2015-04-30,79.17,5.0
MAC-95,2015-05-01,70.83,7.0
MAC-95,2015-05-02,91.67,2.0
MAC-95,2015-05-03,79.17,5.0
MAC-95,2015-05-04,58.33,10.0
MAC-95,2015-05-05,75.0,6.0
MAC-95,2015-05-06,79.17,5.0
MAC-95,2015-05-07,66.67,8.0
MAC-95,2015-05-08,91.67,2.0
MAC-95,2015-05-09,83.33,4.0
MAC-95,2015-05-10,79.17,5.0
MAC-95,2015-05-11,79.17,5.0
MAC-95,2015-05-12,87.5,3.0
MAC-95,2015-05-13,62.5,9.0
MAC-95,2015-05-14,62.5,9.0
MAC-95,2015-05-15,75.0,6.0
MAC-95,2015-05-16,83.33,4.0
MAC-95,2015-05-17,91.67,2.0
MAC-95,2015-05-18,83.33,4.0
MAC-95,2015-05-19,83.33,4.0
MAC-95,2015-05-20,87.5,3.0
MAC-95,2015-05-21,79.17,5.0
MAC-95,2015-05-22,87.5,3.0
MAC-95,2015-05-23,79.17,5.0
MAC-95,2015-05-24,62.5,9.0
MAC-95,2015-05-25,83.33,4.0
MAC-95,2015-05-26,75.0,6.0
MAC-95,2015-05-27,66.67,8.0
MAC-95,2015-05-28,45.83,13.0
MAC-95,2015-05-29,70.83,7.0
MAC-95,2015-05-30,70.83,7.0
MAC-95,2015-05-31,83.33,4.0
MAC-95,2015-06-01,91.67,2.0
MAC-95,2015-06-02,62.5,9.0
MAC-95,2015-06-03,41.67,14.0
MAC-95,2015-06-04,87.5,3.0
MAC-95,2015-06-05,66.67,8.0
MAC-95,2015-06-06,70.83,7.0
MAC-95,2015-06-07,75.0,6.0
MAC-95,2015-06-08,75.0,6.0
MAC-95,2015-06-09,83.33,4.0
MAC-95,2015-06-10,79.17,5.0
MAC-95,2015-06-11,87.5,3.0
MAC-95,2015-06-12,83.33,4.0
MAC-95,2015-06-13,79.17,5.0
MAC-95,2015-06-14,75.0,6.0
MAC-95,2015-06-15,87.5,3.0
MAC-95,2015-06-16,70.83,7.0
MAC-95,2015-06-17,79.17,5.0
MAC-95,2015-06-18,70.83,7.0
MAC-95,2015-06-19,91.67,2.0
MAC-95,2015-06-20,79.17,5.0
MAC-95,2015-06-21,95.83,1.0
MAC-95,2015-06-22,75.0,6.0
MAC-95,2015-06-23,83.33,4.0
MAC-95,2015-06-24,75.0,6.0
MAC-95,2015-06-25,70.83,7.0
MAC-95,2015-06-26,70.83,7.0
MAC-95,2015-06-27,79.17,5.0
MAC-95,2015-06-28,79.17,5.0
MAC-95,2015-06-29,87.5,3.0
MAC-95,2015-06-30,83.33,4.0
MAC-95,2015-07-01,75.0,6.0
MAC-95,2015-07-02,50.0,12.0
MAC-95,2015-07-03,54.17,11.0
MAC-95,2015-07-04,75.0,6.0
MAC-95,2015-07-05,83.33,4.0
MAC-95,2015-07-06,79.17,5.0
MAC-95,2015-07-07,75.0,6.0
MAC-95,2015-07-08,79.17,5.0
MAC-95,2015-07-09,95.83,1.0
MAC-95,2015-07-10,83.33,4.0
MAC-95,2015-07-11,75.0,6.0
MAC-95,2015-07-12,75.0,6.0
MAC-95,2015-07-13,70.83,7.0
MAC-95,2015-07-14,79.17,5.0
MAC-95,2015-07-15,83.33,4.0
MAC-95,2015-07-16,79.17,5.0
MAC-95,2015-07-17,70.83,7.0
MAC-95,2015-07-18,70.83,7.0
MAC-95,2015-07-19,54.17,11.0
MAC-95,2015-07-20,83.33,4.0
MAC-95,2015-07-21,66.67,8.0
MAC-95,2015-07-22,91.67,2.0
MAC-95,2015-07-23,83.33,4.0
MAC-95,2015-07-24,70.83,7.0
MAC-95,2015-07-25,70.83,7.0
MAC-95,2015-07-26,79.17,5.0
MAC-95,2015-07-27,95.83,1.0
MAC-95,2015-07-28,75.0,6.0
MAC-95,2015-07-29,58.33,10.0
MAC-95,2015-07-30,66.67,8.0
MAC-95,2015-07-31,70.83,7.0
MAC-95,2015-08-01,83.33,4.0
MAC-95,2015-08-02,87.5,3.0
MAC-95,2015-08-03,83.33,4.0
MAC-95,2015-08-04,70.83,7.0
MAC-95,2015-08-05,75.0,6.0
MAC-95,2015-08-06,79.17,5.0
MAC-95,2015-08-07,91.67,2.0
MAC-95,2015-08-08,62.5,9.0
MAC-95,2015-08-09,83.33,4.0
MAC-95,2015-08-10,87.5,3.0
MAC-95,2015-08-11,83.33,4.0
MAC-95,2015-08-12,87.5,3.0
MAC-95,2015-08-13,79.17,5.0
MAC-95,2015-08-14,95.83,1.0
MAC-95,2015-08-15,62.5,9.0
MAC-95,2015-08-16,79.17,5.0
MAC-95,2015-08-17,62.5,9.0
MAC-95,2015-08-18,70.83,7.0
MAC-95,2015-08-19,70.83,7.0
MAC-95,2015-08-20,75.0,6.0
MAC-95,2015-08-21,58.33,10.0
MAC-95,2015-08-22,75.0,6.0
MAC-95,2015-08-23,62.5,9.0
MAC-95,2015-08-24,95.83,1.0
MAC-95,2015-08-25,95.83,1.0
MAC-95,2015-08-26,70.83,7.0
MAC-95,2015-08-27,70.83,7.0
MAC-95,2015-08-28,91.67,2.0
MAC-95,2015-08-29,75.0,6.0
MAC-95,2015-08-30,83.33,4.0
MAC-95,2015-08-31,62.5,9.0
MAC-95,2015-09-01,83.33,4.0
MAC-95,2015-09-02,66.67,8.0
MAC-95,2015-09-03,79.17,5.0
MAC-95,2015-09-04,87.5,3.0
MAC-95,2015-09-05,75.0,6.0
MAC-95,2015-09-06,87.5,3.0
MAC-95,2015-09-07,75.0,6.0
MAC-95,2015-09-08,54.17,11.0
MAC-95,2015-09-09,75.0,6.0
MAC-95,2015-09-10,83.33,4.0
MAC-95,2015-09-11,62.5,9.0
MAC-95,2015-09-12,75.0,6.0
MAC-95,2015-09-13,79.17,5.0
MAC-95,2015-09-14,75.0,6.0
MAC-95,2015-09-15,70.83,7.0
MAC-95,2015-09-16,54.17,11.0
MAC-95,2015-09-17,66.67,8.0
MAC-95,2015-09-18,66.67,8.0
MAC-95,2015-09-19,79.17,5.0
MAC-95,2015-09-20,75.0,6.0
MAC-95,2015-09-21,79.17,5.0
MAC-95,2015-09-22,70.83,7.0
MAC-95,2015-09-23,79.17,5.0
MAC-95,2015-09-24,70.83,7.0
MAC-95,2015-09-25,83.33,4.0
MAC-95,2015-09-26,83.33,4.0
MAC-95,2015-09-27,37.5,15.0
MAC-95,2015-09-28,58.33,10.0
MAC-95,2015-09-29,75.0,6.0
MAC-95,2015-09-30,70.83,7.0
MAC-95,2015-10-01,87.5,3.0
MAC-95,2015-10-02,70.83,7.0
MAC-95,2015-10-03,87.5,3.0
MAC-95,2015-10-04,83.33,4.0
MAC-95,2015-10-05,75.0,6.0
MAC-95,2015-10-06,70.83,7.0
MAC-95,2015-10-07,75.0,6.0
MAC-95,2015-10-08,75.0,6.0
MAC-95,2015-10-09,70.83,7.0
MAC-95,2015-10-10,66.67,8.0
MAC-95,2015-10-11,83.33,4.0
MAC-95,2015-10-12,79.17,5.0
MAC-95,2015-10-13,83.33,4.0
MAC-95,2015-10-14,66.67,8.0
MAC-95,2015-10-15,62.5,9.0
MAC-95,2015-10-16,66.67,8.0
MAC-95,2015-10-17,66.67,8.0
MAC-95,2015-10-18,75.0,6.0
MAC-95,2015-10-19,79.17,5.0
MAC-95,2015-10-20,83.33,4.0
MAC-95,2015-10-21,83.33,4.0
MAC-95,2015-10-22,91.67,2.0
MAC-95,2015-10-23,83.33,4.0
MAC-95,2015-10-24,79.17,5.0
MAC-95,2015-10-25,70.83,7.0
MAC-95,2015-10-26,66.67,8.0
MAC-95,2015-10-27,66.67,8.0
MAC-95,2015-10-28,79.17,5.0
MAC-95,2015-10-29,54.17,11.0
MAC-95,2015-10-30,83.33,4.0
MAC-95,2015-10-31,70.83,7.0
MAC-95,2015-11-01,58.33,10.0
MAC-95,2015-11-02,70.83,7.0
MAC-95,2015-11-03,91.67,2.0
MAC-95,2015-11-04,83.33,4.0
MAC-95,2015-11-05,79.17,5.0
MAC-95,2015-11-06,75.0,6.0
MAC-95,2015-11-07,70.83,7.0
MAC-95,2015-11-08,83.33,4.0
MAC-95,2015-11-09,75.0,6.0
MAC-95,2015-11-10,75.0,6.0
MAC-95,2015-11-11,70.83,7.0
MAC-95,2015-11-12,83.33,4.0
MAC-95,2015-11-13,70.83,7.0
MAC-95,2015-11-14,87.5,3.0
MAC-95,2015-11-15,79.17,5.0
MAC-95,2015-11-16,79.17,5.0
MAC-95,2015-11-17,75.0,6.0
MAC-95,2015-11-18,83.33,4.0
MAC-95,2015-11-19,70.83,7.0
MAC-95,2015-11-20,75.0,6.0
MAC-95,2015-11-21,70.83,7.0
MAC-95,2015-11-22,83.33,4.0
MAC-95,2015-11-23,62.5,9.0
MAC-95,2015-11-24,75.0,6.0
MAC-95,2015-11-25,75.0,6.0
MAC-95,2015-11-26,75.0,6.0
MAC-95,2015-11-27,70.83,7.0
MAC-95,2015-11-28,87.5,3.0
MAC-95,2015-11-29,62.5,9.0
MAC-95,2015-11-30,79.17,5.0
MAC-95,2015-12-01,79.17,5.0
MAC-95,2015-12-02,70.83,7.0
MAC-95,2015-12-03,58.33,10.0
MAC-95,2015-12-04,58.33,10.0
MAC-95,2015-12-05,79.17,5.0
MAC-95,2015-12-06,87.5,3.0
MAC-95,2015-12-07,62.5,9.0
MAC-95,2015-12-08,87.5,3.0
MAC-95,2015-12-09,83.33,4.0
MAC-95,2015-12-10,66.67,8.0
MAC-95,2015-12-11,45.83,13.0
MAC-95,2015-12-12,50.0,12.0
MAC-95,2015-12-13,62.5,9.0
MAC-95,2015-12-14,70.83,7.0
MAC-95,2015-12-15,79.17,5.0
MAC-95,2015-12-16,79.17,5.0
MAC-95,2015-12-17,70.83,7.0
MAC-95,2015-12-18,58.33,10.0
MAC-95,2015-12-19,87.5,3.0
MAC-95,2015-12-20,66.67,8.0
