maintenance_id,machine_id,maintenance_date,maintenance_type,status
MNT-03088,MAC-76,2015-10-15 06:00:00,Preventive,Completed
MNT-03089,MAC-76,2015-10-30 06:00:00,Preventive,Completed
MNT-03090,MAC-76,2015-11-29 06:00:00,Preventive,Completed
MNT-03091,MAC-76,2015-11-29 06:00:00,Preventive,Completed
MNT-03092,MAC-76,2015-11-29 06:00:00,Corrective,Completed
MNT-03093,MAC-76,2015-12-14 06:00:00,Preventive,Completed
MNT-03094,MAC-76,2015-12-29 06:00:00,Preventive,Completed
MNT-03095,MAC-77,2014-07-31 06:00:00,Preventive,Completed
MNT-03096,MAC-77,2014-09-29 06:00:00,Preventive,Completed
MNT-03097,MAC-77,2014-09-29 06:00:00,Preventive,Completed
MNT-03098,MAC-77,2014-11-13 06:00:00,Preventive,Completed
MNT-03099,MAC-77,2015-01-11 06:00:00,Preventive,Completed
MNT-03100,MAC-77,2015-01-26 06:00:00,Preventive,Completed
MNT-03101,MAC-77,2015-02-10 06:00:00,Preventive,Completed
MNT-03102,MAC-77,2015-02-10 06:00:00,Preventive,Completed
MNT-03103,MAC-77,2015-03-12 06:00:00,Preventive,Completed
MNT-03104,MAC-77,2015-03-27 06:00:00,Preventive,Completed
MNT-03105,MAC-77,2015-04-11 06:00:00,Preventive,Completed
MNT-03106,MAC-77,2015-04-11 06:00:00,Preventive,Completed
MNT-03107,MAC-77,2015-04-26 06:00:00,Preventive,Completed
MNT-03108,MAC-77,2015-04-26 06:00:00,Preventive,Completed
MNT-03109,MAC-77,2015-05-11 06:00:00,Preventive,Completed
MNT-03110,MAC-77,2015-05-11 06:00:00,Preventive,Completed
MNT-03111,MAC-77,2015-05-26 06:00:00,Preventive,Completed
MNT-03112,MAC-77,2015-05-26 06:00:00,Preventive,Completed
MNT-03113,MAC-77,2015-06-10 06:00:00,Preventive,Completed
MNT-03114,MAC-77,2015-06-25 06:00:00,Preventive,Completed
MNT-03115,MAC-77,2015-07-10 06:00:00,Preventive,Completed
MNT-03116,MAC-77,2015-07-25 06:00:00,Preventive,Completed
MNT-03117,MAC-77,2015-07-25 06:00:00,Preventive,Completed
MNT-03118,MAC-77,2015-08-09 06:00:00,Preventive,Completed
MNT-03119,MAC-77,2015-08-24 06:00:00,Preventive,Completed
MNT-03120,MAC-77,2015-09-23 06:00:00,Preventive,Completed
MNT-03121,MAC-77,2015-10-08 06:00:00,Preventive,Completed
MNT-03122,MAC-77,2015-10-23 06:00:00,Preventive,Completed
MNT-03123,MAC-77,2015-11-07 06:00:00,Preventive,Completed
MNT-03124,MAC-77,2015-12-07 06:00:00,Preventive,Completed
MNT-03125,MAC-77,2015-12-07 06:00:00,Preventive,Completed
MNT-03126,MAC-77,2015-12-22 06:00:00,Preventive,Completed
MNT-03127,MAC-77,2015-12-22 06:00:00,Preventive,Completed
MNT-03128,MAC-78,2014-06-16 06:00:00,Preventive,Completed
MNT-03129,MAC-78,2014-07-01 06:00:00,Preventive,Completed
MNT-03130,MAC-78,2014-08-15 06:00:00,Preventive,Completed
MNT-03131,MAC-78,2014-11-28 06:00:00,Preventive,Completed
MNT-03132,MAC-78,2015-01-21 06:00:00,Preventive,Completed
MNT-03133,MAC-78,2015-01-21 06:00:00,Preventive,Completed
MNT-03134,MAC-78,2015-02-05 06:00:00,Preventive,Completed
MNT-03135,MAC-78,2015-02-05 06:00:00,Corrective,Completed
MNT-03136,MAC-78,2015-02-20 06:00:00,Preventive,Completed
MNT-03137,MAC-78,2015-02-20 06:00:00,Corrective,Completed
MNT-03138,MAC-78,2015-03-07 06:00:00,Preventive,Completed
MNT-03139,MAC-78,2015-03-07 06:00:00,Preventive,Completed
MNT-03140,MAC-78,2015-03-07 06:00:00,Corrective,Completed
MNT-03141,MAC-78,2015-04-06 06:00:00,Preventive,Completed
MNT-03142,MAC-78,2015-04-21 06:00:00,Preventive,Completed
MNT-03143,MAC-78,2015-05-06 06:00:00,Preventive,Completed
MNT-03144,MAC-78,2015-05-21 06:00:00,Preventive,Completed
MNT-03145,MAC-78,2015-06-05 06:00:00,Preventive,Completed
MNT-03146,MAC-78,2015-06-05 06:00:00,Corrective,Completed
MNT-03147,MAC-78,2015-06-20 06:00:00,Preventive,Completed
MNT-03148,MAC-78,2015-07-05 06:00:00,Preventive,Completed
MNT-03149,MAC-78,2015-07-05 06:00:00,Preventive,Completed
MNT-03150,MAC-78,2015-07-05 06:00:00,Corrective,Completed
MNT-03151,MAC-78,2015-07-20 06:00:00,Preventive,Completed
MNT-03152,MAC-78,2015-07-20 06:00:00,Preventive,Completed
MNT-03153,MAC-78,2015-07-20 06:00:00,Corrective,Completed
MNT-03154,MAC-78,2015-08-04 06:00:00,Preventive,Completed
MNT-03155,MAC-78,2015-08-19 06:00:00,Preventive,Completed
MNT-03156,MAC-78,2015-09-03 06:00:00,Preventive,Completed
MNT-03157,MAC-78,2015-09-03 06:00:00,Corrective,Completed
MNT-03158,MAC-78,2015-09-18 06:00:00,Preventive,Completed
MNT-03159,MAC-78,2015-10-03 06:00:00,Preventive,Completed
MNT-03160,MAC-78,2015-10-18 06:00:00,Preventive,Completed
MNT-03161,MAC-78,2015-11-02 06:00:00,Preventive,Completed
MNT-03162,MAC-78,2015-11-02 06:00:00,Preventive,Completed
MNT-03163,MAC-78,2015-11-02 06:00:00,Corrective,Completed
MNT-03164,MAC-78,2015-11-17 06:00:00,Preventive,Completed
MNT-03165,MAC-78,2015-12-02 06:00:00,Preventive,Completed
MNT-03166,MAC-78,2015-12-17 06:00:00,Preventive,Completed
MNT-03167,MAC-78,2015-12-17 06:00:00,Preventive,Completed
MNT-03168,MAC-78,2015-12-17 06:00:00,Corrective,Completed
MNT-03169,MAC-78,2016-01-01 06:00:00,Preventive,Completed
MNT-03170,MAC-79,2014-06-01 06:00:00,Preventive,Completed
MNT-03171,MAC-79,2014-07-16 06:00:00,Preventive,Completed
MNT-03172,MAC-79,2014-09-14 06:00:00,Preventive,Completed
MNT-03173,MAC-79,2014-12-28 06:00:00,Preventive,Completed
MNT-03174,MAC-79,2015-01-02 03:00:00,Corrective,Completed
MNT-03175,MAC-79,2015-01-02 06:00:00,Preventive,Completed
MNT-03176,MAC-79,2015-01-17 06:00:00,Preventive,Completed
MNT-03177,MAC-79,2015-02-01 06:00:00,Preventive,Completed
MNT-03178,MAC-79,2015-02-01 06:00:00,Preventive,Completed
MNT-03179,MAC-79,2015-02-16 06:00:00,Preventive,Completed
MNT-03180,MAC-79,2015-03-03 06:00:00,Preventive,Completed
MNT-03181,MAC-79,2015-03-03 06:00:00,Corrective,Completed
MNT-03182,MAC-79,2015-03-18 06:00:00,Preventive,Completed
MNT-03183,MAC-79,2015-03-18 06:00:00,Corrective,Completed
MNT-03184,MAC-79,2015-04-02 06:00:00,Preventive,Completed
MNT-03185,MAC-79,2015-04-02 06:00:00,Corrective,Completed
MNT-03186,MAC-79,2015-04-17 06:00:00,Preventive,Completed
MNT-03187,MAC-79,2015-04-17 06:00:00,Preventive,Completed
MNT-03188,MAC-79,2015-05-02 06:00:00,Preventive,Completed
MNT-03189,MAC-79,2015-05-17 06:00:00,Preventive,Completed
MNT-03190,MAC-79,2015-05-17 06:00:00,Corrective,Completed
MNT-03191,MAC-79,2015-06-01 06:00:00,Preventive,Completed
MNT-03192,MAC-79,2015-06-16 06:00:00,Preventive,Completed
MNT-03193,MAC-79,2015-06-16 06:00:00,Preventive,Completed
MNT-03194,MAC-79,2015-06-16 06:00:00,Corrective,Completed
MNT-03195,MAC-79,2015-07-01 06:00:00,Preventive,Completed
MNT-03196,MAC-79,2015-07-01 06:00:00,Corrective,Completed
MNT-03197,MAC-79,2015-07-16 06:00:00,Preventive,Completed
MNT-03198,MAC-79,2015-07-31 06:00:00,Preventive,Completed
MNT-03199,MAC-79,2015-08-15 06:00:00,Preventive,Completed
MNT-03200,MAC-79,2015-08-15 06:00:00,Preventive,Completed
MNT-03201,MAC-79,2015-08-30 06:00:00,Preventive,Completed
MNT-03202,MAC-79,2015-09-14 06:00:00,Preventive,Completed
MNT-03203,MAC-79,2015-09-14 06:00:00,Corrective,Completed
MNT-03204,MAC-79,2015-09-29 06:00:00,Preventive,Completed
MNT-03205,MAC-79,2015-09-29 06:00:00,Corrective,Completed
MNT-03206,MAC-79,2015-10-14 06:00:00,Preventive,Completed
MNT-03207,MAC-79,2015-10-29 06:00:00,Preventive,Completed
MNT-03208,MAC-79,2015-11-13 06:00:00,Preventive,Completed
MNT-03209,MAC-79,2015-11-13 06:00:00,Preventive,Completed
MNT-03210,MAC-79,2015-11-28 06:00:00,Preventive,Completed
MNT-03211,MAC-79,2015-12-13 06:00:00,Preventive,Completed
MNT-03212,MAC-79,2015-12-13 06:00:00,Corrective,Completed
MNT-03213,MAC-79,2015-12-28 06:00:00,Preventive,Completed
MNT-03214,MAC-80,2014-09-29 06:00:00,Preventive,Completed
MNT-03215,MAC-80,2014-10-29 06:00:00,Preventive,Completed
MNT-03216,MAC-80,2014-11-28 06:00:00,Preventive,Completed
MNT-03217,MAC-80,2014-11-28 06:00:00,Preventive,Completed
MNT-03218,MAC-80,2015-01-02 03:00:00,Corrective,Completed
MNT-03219,MAC-80,2015-02-12 06:00:00,Preventive,Completed
MNT-03220,MAC-80,2015-03-14 06:00:00,Preventive,Completed
MNT-03221,MAC-80,2015-03-29 06:00:00,Preventive,Completed
MNT-03222,MAC-80,2015-04-13 06:00:00,Preventive,Completed
MNT-03223,MAC-80,2015-04-13 06:00:00,Preventive,Completed
MNT-03224,MAC-80,2015-04-28 06:00:00,Preventive,Completed
MNT-03225,MAC-80,2015-05-13 06:00:00,Preventive,Completed
MNT-03226,MAC-80,2015-05-13 06:00:00,Preventive,Completed
MNT-03227,MAC-80,2015-06-12 06:00:00,Preventive,Completed
MNT-03228,MAC-80,2015-06-12 06:00:00,Preventive,Completed
MNT-03229,MAC-80,2015-06-27 06:00:00,Preventive,Completed
MNT-03230,MAC-80,2015-06-27 06:00:00,Preventive,Completed
MNT-03231,MAC-80,2015-07-12 06:00:00,Preventive,Completed
MNT-03232,MAC-80,2015-07-12 06:00:00,Corrective,Completed
MNT-03233,MAC-80,2015-07-27 06:00:00,Preventive,Completed
MNT-03234,MAC-80,2015-07-27 06:00:00,Preventive,Completed
MNT-03235,MAC-80,2015-08-11 06:00:00,Preventive,Completed
MNT-03236,MAC-80,2015-09-10 06:00:00,Preventive,Completed
MNT-03237,MAC-80,2015-09-10 06:00:00,Corrective,Completed
MNT-03238,MAC-80,2015-09-25 06:00:00,Preventive,Completed
MNT-03239,MAC-80,2015-09-25 06:00:00,Preventive,Completed
MNT-03240,MAC-80,2015-10-10 06:00:00,Preventive,Completed
MNT-03241,MAC-80,2015-10-10 06:00:00,Preventive,Completed
MNT-03242,MAC-80,2015-11-09 06:00:00,Preventive,Completed
MNT-03243,MAC-80,2015-11-09 06:00:00,Corrective,Completed
MNT-03244,MAC-80,2015-11-24 06:00:00,Preventive,Completed
MNT-03245,MAC-80,2015-12-09 06:00:00,Preventive,Completed
MNT-03246,MAC-80,2015-12-09 06:00:00,Preventive,Completed
MNT-03247,MAC-80,2015-12-09 06:00:00,Corrective,Completed
MNT-03248,MAC-80,2015-12-24 06:00:00,Preventive,Completed
MNT-03249,MAC-80,2015-12-24 06:00:00,Preventive,Completed
MNT-03250,MAC-81,2014-06-01 06:00:00,Preventive,Completed
MNT-03251,MAC-81,2014-07-01 06:00:00,Preventive,Completed
MNT-03252,MAC-81,2014-07-16 06:00:00,Preventive,Completed
MNT-03253,MAC-81,2014-07-16 06:00:00,Preventive,Completed
MNT-03254,MAC-81,2015-01-02 06:00:00,Preventive,Completed
MNT-03255,MAC-81,2015-01-02 06:00:00,Preventive,Completed
MNT-03256,MAC-81,2015-01-02 06:00:00,Corrective,Completed
MNT-03257,MAC-81,2015-01-17 06:00:00,Preventive,Completed
MNT-03258,MAC-81,2015-01-17 06:00:00,Corrective,Completed
MNT-03259,MAC-81,2015-02-16 06:00:00,Preventive,Completed
MNT-03260,MAC-81,2015-02-16 06:00:00,Corrective,Completed
MNT-03261,MAC-81,2015-03-03 06:00:00,Preventive,Completed
MNT-03262,MAC-81,2015-03-03 06:00:00,Preventive,Completed
MNT-03263,MAC-81,2015-03-03 06:00:00,Corrective,Completed
MNT-03264,MAC-81,2015-03-18 06:00:00,Preventive,Completed
MNT-03265,MAC-81,2015-04-02 06:00:00,Preventive,Completed
MNT-03266,MAC-81,2015-04-02 06:00:00,Preventive,Completed
MNT-03267,MAC-81,2015-04-17 06:00:00,Preventive,Completed
MNT-03268,MAC-81,2015-04-17 06:00:00,Corrective,Completed
MNT-03269,MAC-81,2015-05-02 06:00:00,Preventive,Completed
MNT-03270,MAC-81,2015-05-17 06:00:00,Preventive,Completed
MNT-03271,MAC-81,2015-05-17 06:00:00,Preventive,Completed
MNT-03272,MAC-81,2015-06-01 06:00:00,Preventive,Completed
MNT-03273,MAC-81,2015-06-16 06:00:00,Preventive,Completed
MNT-03274,MAC-81,2015-06-16 06:00:00,Preventive,Completed
MNT-03275,MAC-81,2015-06-16 06:00:00,Corrective,Completed
MNT-03276,MAC-81,2015-07-01 06:00:00,Preventive,Completed
MNT-03277,MAC-81,2015-07-01 06:00:00,Preventive,Completed
MNT-03278,MAC-81,2015-07-16 06:00:00,Preventive,Completed
MNT-03279,MAC-81,2015-07-16 06:00:00,Preventive,Completed
MNT-03280,MAC-81,2015-08-15 06:00:00,Preventive,Completed
MNT-03281,MAC-81,2015-08-30 06:00:00,Preventive,Completed
MNT-03282,MAC-81,2015-09-14 06:00:00,Preventive,Completed
MNT-03283,MAC-81,2015-09-29 06:00:00,Preventive,Completed
MNT-03284,MAC-81,2015-10-14 06:00:00,Preventive,Completed
MNT-03285,MAC-81,2015-10-14 06:00:00,Preventive,Completed
MNT-03286,MAC-81,2015-10-14 06:00:00,Corrective,Completed
MNT-03287,MAC-81,2015-10-29 06:00:00,Preventive,Completed
MNT-03288,MAC-81,2015-11-13 06:00:00,Preventive,Completed
MNT-03289,MAC-81,2015-11-28 06:00:00,Preventive,Completed
MNT-03290,MAC-81,2015-12-13 06:00:00,Preventive,Completed
MNT-03291,MAC-81,2015-12-13 06:00:00,Preventive,Completed
MNT-03292,MAC-81,2015-12-13 06:00:00,Corrective,Completed
MNT-03293,MAC-81,2015-12-28 06:00:00,Preventive,Completed
MNT-03294,MAC-81,2015-12-28 06:00:00,Preventive,Completed
MNT-03295,MAC-82,2014-06-16 06:00:00,Preventive,Completed
MNT-03296,MAC-82,2014-07-16 06:00:00,Preventive,Completed
MNT-03297,MAC-82,2014-09-29 06:00:00,Preventive,Completed
MNT-03298,MAC-82,2014-10-14 06:00:00,Preventive,Completed
MNT-03299,MAC-82,2015-01-28 06:00:00,Preventive,Completed
MNT-03300,MAC-82,2015-01-28 06:00:00,Preventive,Completed
MNT-03301,MAC-82,2015-01-28 06:00:00,Corrective,Completed
MNT-03302,MAC-82,2015-03-14 06:00:00,Preventive,Completed
MNT-03303,MAC-82,2015-03-29 06:00:00,Preventive,Completed
MNT-03304,MAC-82,2015-03-29 06:00:00,Preventive,Completed
MNT-03305,MAC-82,2015-03-29 06:00:00,Corrective,Completed
MNT-03306,MAC-82,2015-04-13 06:00:00,Preventive,Completed
MNT-03307,MAC-82,2015-04-13 06:00:00,Preventive,Completed
MNT-03308,MAC-82,2015-04-28 06:00:00,Preventive,Completed
MNT-03309,MAC-82,2015-05-13 06:00:00,Preventive,Completed
MNT-03310,MAC-82,2015-05-13 06:00:00,Preventive,Completed
MNT-03311,MAC-82,2015-05-13 06:00:00,Corrective,Completed
MNT-03312,MAC-82,2015-05-28 06:00:00,Preventive,Completed
MNT-03313,MAC-82,2015-06-12 06:00:00,Preventive,Completed
MNT-03314,MAC-82,2015-06-27 06:00:00,Preventive,Completed
MNT-03315,MAC-82,2015-07-12 06:00:00,Preventive,Completed
MNT-03316,MAC-82,2015-07-27 06:00:00,Preventive,Completed
MNT-03317,MAC-82,2015-08-11 06:00:00,Preventive,Completed
MNT-03318,MAC-82,2015-08-26 06:00:00,Preventive,Completed
MNT-03319,MAC-82,2015-08-26 06:00:00,Preventive,Completed
MNT-03320,MAC-82,2015-09-10 06:00:00,Preventive,Completed
MNT-03321,MAC-82,2015-09-10 06:00:00,Preventive,Completed
MNT-03322,MAC-82,2015-09-25 06:00:00,Preventive,Completed
MNT-03323,MAC-82,2015-10-10 06:00:00,Preventive,Completed
MNT-03324,MAC-82,2015-10-10 06:00:00,Preventive,Completed
MNT-03325,MAC-82,2015-11-09 06:00:00,Preventive,Completed
MNT-03326,MAC-82,2015-11-24 06:00:00,Preventive,Completed
MNT-03327,MAC-82,2015-11-24 06:00:00,Preventive,Completed
MNT-03328,MAC-82,2015-12-09 06:00:00,Preventive,Completed
MNT-03329,MAC-82,2015-12-09 06:00:00,Preventive,Completed
MNT-03330,MAC-82,2015-12-09 06:00:00,Corrective,Completed
MNT-03331,MAC-82,2015-12-24 06:00:00,Preventive,Completed
MNT-03332,MAC-83,2014-09-14 06:00:00,Preventive,Completed
MNT-03333,MAC-83,2014-10-14 06:00:00,Preventive,Completed
MNT-03334,MAC-83,2014-10-29 06:00:00,Preventive,Completed
MNT-03335,MAC-83,2014-12-28 06:00:00,Preventive,Completed
MNT-03336,MAC-83,2015-01-01 06:00:00,Preventive,Completed
MNT-03337,MAC-83,2015-01-02 03:00:00,Corrective,Completed
MNT-03338,MAC-83,2015-01-16 06:00:00,Preventive,Completed
MNT-03339,MAC-83,2015-01-16 06:00:00,Preventive,Completed
MNT-03340,MAC-83,2015-01-16 06:00:00,Corrective,Completed
MNT-03341,MAC-83,2015-01-31 06:00:00,Preventive,Completed
MNT-03342,MAC-83,2015-01-31 06:00:00,Preventive,Completed
MNT-03343,MAC-83,2015-02-15 06:00:00,Preventive,Completed
MNT-03344,MAC-83,2015-03-17 06:00:00,Preventive,Completed
MNT-03345,MAC-83,2015-03-17 06:00:00,Corrective,Completed
MNT-03346,MAC-83,2015-04-01 06:00:00,Preventive,Completed
MNT-03347,MAC-83,2015-05-01 06:00:00,Preventive,Completed
MNT-03348,MAC-83,2015-05-16 06:00:00,Preventive,Completed
MNT-03349,MAC-83,2015-05-16 06:00:00,Preventive,Completed
MNT-03350,MAC-83,2015-05-16 06:00:00,Corrective,Completed
MNT-03351,MAC-83,2015-05-31 06:00:00,Preventive,Completed
MNT-03352,MAC-83,2015-05-31 06:00:00,Corrective,Completed
MNT-03353,MAC-83,2015-06-15 06:00:00,Preventive,Completed
MNT-03354,MAC-83,2015-06-15 06:00:00,Preventive,Completed
MNT-03355,MAC-83,2015-06-30 06:00:00,Preventive,Completed
MNT-03356,MAC-83,2015-06-30 06:00:00,Preventive,Completed
MNT-03357,MAC-83,2015-07-15 06:00:00,Preventive,Completed
MNT-03358,MAC-83,2015-07-15 06:00:00,Preventive,Completed
MNT-03359,MAC-83,2015-07-15 06:00:00,Corrective,Completed
MNT-03360,MAC-83,2015-07-15 06:00:00,Corrective,Completed
MNT-03361,MAC-83,2015-07-30 06:00:00,Preventive,Completed
MNT-03362,MAC-83,2015-08-14 06:00:00,Preventive,Completed
MNT-03363,MAC-83,2015-08-14 06:00:00,Preventive,Completed
MNT-03364,MAC-83,2015-08-14 06:00:00,Corrective,Completed
MNT-03365,MAC-83,2015-08-29 06:00:00,Preventive,Completed
MNT-03366,MAC-83,2015-08-29 06:00:00,Corrective,Completed
MNT-03367,MAC-83,2015-09-13 06:00:00,Preventive,Completed
MNT-03368,MAC-83,2015-09-13 06:00:00,Corrective,Completed
MNT-03369,MAC-83,2015-09-28 06:00:00,Preventive,Completed
MNT-03370,MAC-83,2015-10-13 06:00:00,Preventive,Completed
MNT-03371,MAC-83,2015-10-13 06:00:00,Corrective,Completed
MNT-03372,MAC-83,2015-10-28 06:00:00,Preventive,Completed
MNT-03373,MAC-83,2015-10-28 06:00:00,Preventive,Completed
MNT-03374,MAC-83,2015-11-27 06:00:00,Preventive,Completed
MNT-03375,MAC-83,2015-11-27 06:00:00,Corrective,Completed
MNT-03376,MAC-83,2015-12-27 06:00:00,Preventive,Completed
MNT-03377,MAC-83,2015-12-27 06:00:00,Preventive,Completed
MNT-03378,MAC-83,2015-12-27 06:00:00,Corrective,Completed
MNT-03379,MAC-83,2015-12-27 06:00:00,Corrective,Completed
MNT-03380,MAC-84,2014-06-01 06:00:00,Preventive,Completed
MNT-03381,MAC-84,2014-06-16 06:00:00,Preventive,Completed
MNT-03382,MAC-84,2014-11-13 06:00:00,Preventive,Completed
MNT-03383,MAC-84,2014-11-13 06:00:00,Preventive,Completed
MNT-03384,MAC-84,2015-01-05 06:00:00,Preventive,Completed
MNT-03385,MAC-84,2015-01-05 06:00:00,Corrective,Completed
MNT-03386,MAC-84,2015-02-04 06:00:00,Preventive,Completed
MNT-03387,MAC-84,2015-02-04 06:00:00,Preventive,Completed
MNT-03388,MAC-84,2015-02-04 06:00:00,Corrective,Completed
MNT-03389,MAC-84,2015-02-19 06:00:00,Preventive,Completed
MNT-03390,MAC-84,2015-02-19 06:00:00,Preventive,Completed
MNT-03391,MAC-84,2015-02-19 06:00:00,Corrective,Completed
MNT-03392,MAC-84,2015-03-06 06:00:00,Preventive,Completed
MNT-03393,MAC-84,2015-03-21 06:00:00,Preventive,Completed
MNT-03394,MAC-84,2015-04-05 06:00:00,Preventive,Completed
MNT-03395,MAC-84,2015-04-05 06:00:00,Corrective,Completed
MNT-03396,MAC-84,2015-04-20 06:00:00,Preventive,Completed
MNT-03397,MAC-84,2015-05-05 06:00:00,Preventive,Completed
MNT-03398,MAC-84,2015-05-20 06:00:00,Preventive,Completed
MNT-03399,MAC-84,2015-05-20 06:00:00,Preventive,Completed
MNT-03400,MAC-84,2015-06-04 06:00:00,Preventive,Completed
MNT-03401,MAC-84,2015-06-19 06:00:00,Preventive,Completed
MNT-03402,MAC-84,2015-06-19 06:00:00,Preventive,Completed
MNT-03403,MAC-84,2015-07-04 06:00:00,Preventive,Completed
MNT-03404,MAC-84,2015-07-04 06:00:00,Preventive,Completed
MNT-03405,MAC-84,2015-07-04 06:00:00,Corrective,Completed
MNT-03406,MAC-84,2015-07-19 06:00:00,Preventive,Completed
MNT-03407,MAC-84,2015-08-03 06:00:00,Preventive,Completed
MNT-03408,MAC-84,2015-08-18 06:00:00,Preventive,Completed
MNT-03409,MAC-84,2015-08-18 06:00:00,Preventive,Completed
MNT-03410,MAC-84,2015-09-02 06:00:00,Preventive,Completed
MNT-03411,MAC-84,2015-09-02 06:00:00,Preventive,Completed
MNT-03412,MAC-84,2015-09-02 06:00:00,Corrective,Completed
MNT-03413,MAC-84,2015-09-17 06:00:00,Preventive,Completed
MNT-03414,MAC-84,2015-10-02 06:00:00,Preventive,Completed
MNT-03415,MAC-84,2015-10-02 06:00:00,Preventive,Completed
MNT-03416,MAC-84,2015-10-02 06:00:00,Corrective,Completed
MNT-03417,MAC-84,2015-10-17 06:00:00,Preventive,Completed
MNT-03418,MAC-84,2015-11-01 06:00:00,Preventive,Completed
MNT-03419,MAC-84,2015-11-16 06:00:00,Preventive,Completed
MNT-03420,MAC-84,2015-12-01 06:00:00,Preventive,Completed
MNT-03421,MAC-84,2015-12-16 06:00:00,Preventive,Completed
MNT-03422,MAC-84,2015-12-16 06:00:00,Preventive,Completed
MNT-03423,MAC-84,2015-12-31 06:00:00,Preventive,Completed
MNT-03424,MAC-84,2015-12-31 06:00:00,Preventive,Completed
MNT-03425,MAC-85,2014-06-16 06:00:00,Preventive,Completed
MNT-03426,MAC-85,2014-07-16 06:00:00,Preventive,Completed
MNT-03427,MAC-85,2014-08-15 06:00:00,Preventive,Completed
MNT-03428,MAC-85,2014-10-29 06:00:00,Preventive,Completed
MNT-03429,MAC-85,2015-01-15 06:00:00,Preventive,Completed
MNT-03430,MAC-85,2015-01-15 06:00:00,Corrective,Completed
MNT-03431,MAC-85,2015-01-30 06:00:00,Preventive,Completed
MNT-03432,MAC-85,2015-01-30 06:00:00,Corrective,Completed
MNT-03433,MAC-85,2015-02-14 06:00:00,Preventive,Completed
MNT-03434,MAC-85,2015-02-14 06:00:00,Corrective,Completed
MNT-03435,MAC-85,2015-03-01 06:00:00,Preventive,Completed
MNT-03436,MAC-85,2015-03-16 06:00:00,Preventive,Completed
MNT-03437,MAC-85,2015-03-31 06:00:00,Preventive,Completed
MNT-03438,MAC-85,2015-03-31 06:00:00,Preventive,Completed
MNT-03439,MAC-85,2015-04-15 06:00:00,Preventive,Completed
MNT-03440,MAC-85,2015-05-15 06:00:00,Preventive,Completed
MNT-03441,MAC-85,2015-05-30 06:00:00,Preventive,Completed
MNT-03442,MAC-85,2015-05-30 06:00:00,Corrective,Completed
MNT-03443,MAC-85,2015-06-14 06:00:00,Preventive,Completed
MNT-03444,MAC-85,2015-06-29 06:00:00,Preventive,Completed
MNT-03445,MAC-85,2015-06-29 06:00:00,Preventive,Completed
MNT-03446,MAC-85,2015-06-29 06:00:00,Corrective,Completed
MNT-03447,MAC-85,2015-07-29 06:00:00,Preventive,Completed
MNT-03448,MAC-85,2015-07-29 06:00:00,Preventive,Completed
MNT-03449,MAC-85,2015-08-13 06:00:00,Preventive,Completed
MNT-03450,MAC-85,2015-08-28 06:00:00,Preventive,Completed
MNT-03451,MAC-85,2015-08-28 06:00:00,Preventive,Completed
MNT-03452,MAC-85,2015-08-28 06:00:00,Corrective,Completed
MNT-03453,MAC-85,2015-09-12 06:00:00,Preventive,Completed
MNT-03454,MAC-85,2015-09-12 06:00:00,Preventive,Completed
MNT-03455,MAC-85,2015-09-12 06:00:00,Corrective,Completed
MNT-03456,MAC-85,2015-10-12 06:00:00,Preventive,Completed
MNT-03457,MAC-85,2015-10-12 06:00:00,Corrective,Completed
MNT-03458,MAC-85,2015-11-11 06:00:00,Preventive,Completed
MNT-03459,MAC-85,2015-11-11 06:00:00,Preventive,Completed
MNT-03460,MAC-85,2015-11-11 06:00:00,Corrective,Completed
MNT-03461,MAC-85,2015-11-26 06:00:00,Preventive,Completed
MNT-03462,MAC-85,2015-12-11 06:00:00,Preventive,Completed
MNT-03463,MAC-85,2015-12-11 06:00:00,Corrective,Completed
MNT-03464,MAC-85,2015-12-26 06:00:00,Preventive,Completed
MNT-03465,MAC-85,2015-12-26 06:00:00,Corrective,Completed
MNT-03466,MAC-86,2014-06-01 06:00:00,Preventive,Completed
MNT-03467,MAC-86,2014-06-16 06:00:00,Preventive,Completed
MNT-03468,MAC-86,2014-07-01 06:00:00,Preventive,Completed
MNT-03469,MAC-86,2014-12-28 06:00:00,Preventive,Completed
MNT-03470,MAC-86,2015-01-02 03:00:00,Corrective,Completed
MNT-03471,MAC-86,2015-01-08 06:00:00,Preventive,Completed
MNT-03472,MAC-86,2015-01-08 06:00:00,Preventive,Completed
MNT-03473,MAC-86,2015-01-23 06:00:00,Preventive,Completed
MNT-03474,MAC-86,2015-01-23 06:00:00,Preventive,Completed
MNT-03475,MAC-86,2015-01-23 06:00:00,Corrective,Completed
MNT-03476,MAC-86,2015-02-07 06:00:00,Preventive,Completed
MNT-03477,MAC-86,2015-02-22 06:00:00,Preventive,Completed
MNT-03478,MAC-86,2015-02-22 06:00:00,Preventive,Completed
MNT-03479,MAC-86,2015-03-09 06:00:00,Preventive,Completed
MNT-03480,MAC-86,2015-04-08 06:00:00,Preventive,Completed
MNT-03481,MAC-86,2015-05-08 06:00:00,Preventive,Completed
MNT-03482,MAC-86,2015-05-23 06:00:00,Preventive,Completed
MNT-03483,MAC-86,2015-06-07 06:00:00,Preventive,Completed
MNT-03484,MAC-86,2015-06-22 06:00:00,Preventive,Completed
MNT-03485,MAC-86,2015-07-07 06:00:00,Preventive,Completed
MNT-03486,MAC-86,2015-07-22 06:00:00,Preventive,Completed
